entity_type,entity_a_id,entity_a_value,entity_a_degree,entity_b_id,entity_b_value,entity_b_degree,similarity_score,merge_rule
BODY_PART,BODY_PART::RIGHT MIDDLE FINGER,right middle finger,22,BODY_PART::RIGHT INDEX  FINGER,Right index  finger,1,1.0,exact_normalized
BODY_PART,BODY_PART::RIGHT MIDDLE FINGER,right middle finger,22,BODY_PART::RING FINGERS,Ring fingers,2,1.0,laterality_strip
BODY_PART,BODY_PART::FINGER,finger,224,BODY_PART::LEFT FINGER,left finger,10,1.0,laterality_strip
BODY_PART,BODY_PART::FINGER,finger,224,BODY_PART::INDEX FINGER,index finger,107,1.0,exact_normalized
BODY_PART,BODY_PART::FINGER,finger,224,BODY_PART::LEFT INDEX FINGER,left index finger,44,1.0,laterality_strip
BODY_PART,BODY_PART::FINGER,finger,224,BODY_PART::LEFT MIDDLE FINGER,left middle finger,21,1.0,laterality_strip
BODY_PART,BODY_PART::FINGER,finger,224,BODY_PART::RIGHT RING FINGER,right ring finger,14,1.0,laterality_strip
BODY_PART,BODY_PART::FINGER,finger,224,BODY_PART::MIDDLE RIGHT FINGER,middle right finger,1,1.0,laterality_strip
BODY_PART,BODY_PART::FINGER,finger,224,BODY_PART::RIGHT INDEX FINGER,Right Index Finger,48,1.0,laterality_strip
BODY_PART,BODY_PART::FINGER,finger,224,BODY_PART::RIGHT FINGER RING,right finger ring,2,1.0,laterality_strip
BODY_PART,BODY_PART::FINGER,finger,224,BODY_PART::LEFT RING FINGER,left ring finger,25,1.0,laterality_strip
BODY_PART,BODY_PART::FINGER,finger,224,BODY_PART::INDEX FINGERS,index fingers,2,1.0,exact_normalized
BODY_PART,BODY_PART::FINGER,finger,224,BODY_PART::MIDDLE FINGERS,middle fingers,3,1.0,exact_normalized
BODY_PART,BODY_PART::FINGER,finger,224,BODY_PART::RIGHT INDEX  FINGER,Right index  finger,1,1.0,laterality_strip
BODY_PART,BODY_PART::FINGER,finger,224,BODY_PART::LEFT FINGERS,left fingers,1,1.0,laterality_strip
BODY_PART,BODY_PART::FINGER,finger,224,BODY_PART::RING FINGERS,Ring fingers,2,1.0,exact_normalized
BODY_PART,BODY_PART::LEFT FINGER,left finger,10,BODY_PART::INDEX FINGER,index finger,107,1.0,laterality_strip
BODY_PART,BODY_PART::LEFT FINGER,left finger,10,BODY_PART::LEFT INDEX FINGER,left index finger,44,1.0,exact_normalized
BODY_PART,BODY_PART::LEFT FINGER,left finger,10,BODY_PART::LEFT MIDDLE FINGER,left middle finger,21,1.0,exact_normalized
BODY_PART,BODY_PART::LEFT FINGER,left finger,10,BODY_PART::LEFT RING FINGER,left ring finger,25,1.0,exact_normalized
BODY_PART,BODY_PART::LEFT FINGER,left finger,10,BODY_PART::INDEX FINGERS,index fingers,2,1.0,laterality_strip
BODY_PART,BODY_PART::LEFT FINGER,left finger,10,BODY_PART::MIDDLE FINGERS,middle fingers,3,1.0,laterality_strip
BODY_PART,BODY_PART::LEFT FINGER,left finger,10,BODY_PART::LEFT FINGERS,left fingers,1,1.0,exact_normalized
BODY_PART,BODY_PART::LEFT FINGER,left finger,10,BODY_PART::RING FINGERS,Ring fingers,2,1.0,laterality_strip
BODY_PART,BODY_PART::INDEX FINGER,index finger,107,BODY_PART::LEFT INDEX FINGER,left index finger,44,1.0,laterality_strip
BODY_PART,BODY_PART::INDEX FINGER,index finger,107,BODY_PART::LEFT MIDDLE FINGER,left middle finger,21,1.0,laterality_strip
BODY_PART,BODY_PART::INDEX FINGER,index finger,107,BODY_PART::RIGHT RING FINGER,right ring finger,14,1.0,laterality_strip
BODY_PART,BODY_PART::INDEX FINGER,index finger,107,BODY_PART::MIDDLE RIGHT FINGER,middle right finger,1,1.0,laterality_strip
BODY_PART,BODY_PART::INDEX FINGER,index finger,107,BODY_PART::RIGHT INDEX FINGER,Right Index Finger,48,1.0,laterality_strip
BODY_PART,BODY_PART::INDEX FINGER,index finger,107,BODY_PART::RIGHT FINGER RING,right finger ring,2,1.0,laterality_strip
BODY_PART,BODY_PART::INDEX FINGER,index finger,107,BODY_PART::LEFT RING FINGER,left ring finger,25,1.0,laterality_strip
BODY_PART,BODY_PART::INDEX FINGER,index finger,107,BODY_PART::INDEX FINGERS,index fingers,2,1.0,exact_normalized
BODY_PART,BODY_PART::INDEX FINGER,index finger,107,BODY_PART::MIDDLE FINGERS,middle fingers,3,1.0,exact_normalized
BODY_PART,BODY_PART::INDEX FINGER,index finger,107,BODY_PART::RIGHT INDEX  FINGER,Right index  finger,1,1.0,laterality_strip
BODY_PART,BODY_PART::INDEX FINGER,index finger,107,BODY_PART::LEFT FINGERS,left fingers,1,1.0,laterality_strip
BODY_PART,BODY_PART::INDEX FINGER,index finger,107,BODY_PART::RING FINGERS,Ring fingers,2,1.0,exact_normalized
BODY_PART,BODY_PART::FINGER TIP,Finger tip,2,BODY_PART::LEFT MIDDLE FINGER TIP,left middle finger tip,1,1.0,laterality_strip
BODY_PART,BODY_PART::FINGER TIP,Finger tip,2,BODY_PART::RING FINGER TIPS,ring finger tips,1,1.0,exact_normalized
BODY_PART,BODY_PART::LEFT INDEX FINGER,left index finger,44,BODY_PART::LEFT MIDDLE FINGER,left middle finger,21,1.0,exact_normalized
BODY_PART,BODY_PART::LEFT INDEX FINGER,left index finger,44,BODY_PART::LEFT RING FINGER,left ring finger,25,1.0,exact_normalized
BODY_PART,BODY_PART::LEFT INDEX FINGER,left index finger,44,BODY_PART::INDEX FINGERS,index fingers,2,1.0,laterality_strip
BODY_PART,BODY_PART::LEFT INDEX FINGER,left index finger,44,BODY_PART::MIDDLE FINGERS,middle fingers,3,1.0,laterality_strip
BODY_PART,BODY_PART::LEFT INDEX FINGER,left index finger,44,BODY_PART::LEFT FINGERS,left fingers,1,1.0,exact_normalized
BODY_PART,BODY_PART::LEFT INDEX FINGER,left index finger,44,BODY_PART::RING FINGERS,Ring fingers,2,1.0,laterality_strip
BODY_PART,BODY_PART::LEFT MIDDLE FINGER,left middle finger,21,BODY_PART::LEFT RING FINGER,left ring finger,25,1.0,exact_normalized
BODY_PART,BODY_PART::LEFT MIDDLE FINGER,left middle finger,21,BODY_PART::INDEX FINGERS,index fingers,2,1.0,laterality_strip
BODY_PART,BODY_PART::LEFT MIDDLE FINGER,left middle finger,21,BODY_PART::MIDDLE FINGERS,middle fingers,3,1.0,laterality_strip
BODY_PART,BODY_PART::LEFT MIDDLE FINGER,left middle finger,21,BODY_PART::LEFT FINGERS,left fingers,1,1.0,exact_normalized
BODY_PART,BODY_PART::LEFT MIDDLE FINGER,left middle finger,21,BODY_PART::RING FINGERS,Ring fingers,2,1.0,laterality_strip
BODY_PART,BODY_PART::FINGERTIP,fingertip,4,BODY_PART::FINGERTIPS,fingertips,1,1.0,exact_normalized
BODY_PART,BODY_PART::RIGHT RING FINGER,right ring finger,14,BODY_PART::MIDDLE RIGHT FINGER,middle right finger,1,1.0,exact_normalized
BODY_PART,BODY_PART::RIGHT RING FINGER,right ring finger,14,BODY_PART::RIGHT INDEX FINGER,Right Index Finger,48,1.0,exact_normalized
BODY_PART,BODY_PART::RIGHT RING FINGER,right ring finger,14,BODY_PART::RIGHT FINGER RING,right finger ring,2,1.0,exact_normalized
BODY_PART,BODY_PART::RIGHT RING FINGER,right ring finger,14,BODY_PART::INDEX FINGERS,index fingers,2,1.0,laterality_strip
BODY_PART,BODY_PART::RIGHT RING FINGER,right ring finger,14,BODY_PART::MIDDLE FINGERS,middle fingers,3,1.0,laterality_strip
BODY_PART,BODY_PART::RIGHT RING FINGER,right ring finger,14,BODY_PART::RIGHT INDEX  FINGER,Right index  finger,1,1.0,exact_normalized
BODY_PART,BODY_PART::RIGHT RING FINGER,right ring finger,14,BODY_PART::RING FINGERS,Ring fingers,2,1.0,laterality_strip
BODY_PART,BODY_PART::MIDDLE RIGHT FINGER,middle right finger,1,BODY_PART::RIGHT INDEX FINGER,Right Index Finger,48,1.0,exact_normalized
BODY_PART,BODY_PART::MIDDLE RIGHT FINGER,middle right finger,1,BODY_PART::RIGHT FINGER RING,right finger ring,2,1.0,exact_normalized
BODY_PART,BODY_PART::MIDDLE RIGHT FINGER,middle right finger,1,BODY_PART::INDEX FINGERS,index fingers,2,1.0,laterality_strip
BODY_PART,BODY_PART::MIDDLE RIGHT FINGER,middle right finger,1,BODY_PART::MIDDLE FINGERS,middle fingers,3,1.0,laterality_strip
BODY_PART,BODY_PART::MIDDLE RIGHT FINGER,middle right finger,1,BODY_PART::RIGHT INDEX  FINGER,Right index  finger,1,1.0,exact_normalized
BODY_PART,BODY_PART::MIDDLE RIGHT FINGER,middle right finger,1,BODY_PART::RING FINGERS,Ring fingers,2,1.0,laterality_strip
BODY_PART,BODY_PART::RIGHT INDEX FINGER,Right Index Finger,48,BODY_PART::RIGHT FINGER RING,right finger ring,2,1.0,exact_normalized
BODY_PART,BODY_PART::RIGHT INDEX FINGER,Right Index Finger,48,BODY_PART::INDEX FINGERS,index fingers,2,1.0,laterality_strip
BODY_PART,BODY_PART::RIGHT INDEX FINGER,Right Index Finger,48,BODY_PART::MIDDLE FINGERS,middle fingers,3,1.0,laterality_strip
BODY_PART,BODY_PART::RIGHT INDEX FINGER,Right Index Finger,48,BODY_PART::RIGHT INDEX  FINGER,Right index  finger,1,1.0,exact_normalized
BODY_PART,BODY_PART::RIGHT INDEX FINGER,Right Index Finger,48,BODY_PART::RING FINGERS,Ring fingers,2,1.0,laterality_strip
BODY_PART,BODY_PART::RIGHT FINGER RING,right finger ring,2,BODY_PART::INDEX FINGERS,index fingers,2,1.0,laterality_strip
BODY_PART,BODY_PART::RIGHT FINGER RING,right finger ring,2,BODY_PART::MIDDLE FINGERS,middle fingers,3,1.0,laterality_strip
BODY_PART,BODY_PART::RIGHT FINGER RING,right finger ring,2,BODY_PART::RIGHT INDEX  FINGER,Right index  finger,1,1.0,exact_normalized
BODY_PART,BODY_PART::RIGHT FINGER RING,right finger ring,2,BODY_PART::RING FINGERS,Ring fingers,2,1.0,laterality_strip
BODY_PART,BODY_PART::LEFT RING FINGER,left ring finger,25,BODY_PART::INDEX FINGERS,index fingers,2,1.0,laterality_strip
BODY_PART,BODY_PART::LEFT RING FINGER,left ring finger,25,BODY_PART::MIDDLE FINGERS,middle fingers,3,1.0,laterality_strip
BODY_PART,BODY_PART::LEFT RING FINGER,left ring finger,25,BODY_PART::LEFT FINGERS,left fingers,1,1.0,exact_normalized
BODY_PART,BODY_PART::LEFT RING FINGER,left ring finger,25,BODY_PART::RING FINGERS,Ring fingers,2,1.0,laterality_strip
BODY_PART,BODY_PART::FINGER NAIL,finger nail,2,BODY_PART::FINGER NAILS,finger nails,1,1.0,exact_normalized
BODY_PART,BODY_PART::INDEX FINGERS,index fingers,2,BODY_PART::MIDDLE FINGERS,middle fingers,3,1.0,exact_normalized
BODY_PART,BODY_PART::INDEX FINGERS,index fingers,2,BODY_PART::RIGHT INDEX  FINGER,Right index  finger,1,1.0,laterality_strip
BODY_PART,BODY_PART::INDEX FINGERS,index fingers,2,BODY_PART::LEFT FINGERS,left fingers,1,1.0,laterality_strip
BODY_PART,BODY_PART::INDEX FINGERS,index fingers,2,BODY_PART::RING FINGERS,Ring fingers,2,1.0,exact_normalized
BODY_PART,BODY_PART::RIGHT FINGER INDICATOR,right finger indicator,1,BODY_PART::FINGER INDICATOR,finger indicator,1,1.0,laterality_strip
BODY_PART,BODY_PART::MIDDLE FINGERS,middle fingers,3,BODY_PART::RIGHT INDEX  FINGER,Right index  finger,1,1.0,laterality_strip
BODY_PART,BODY_PART::MIDDLE FINGERS,middle fingers,3,BODY_PART::LEFT FINGERS,left fingers,1,1.0,laterality_strip
BODY_PART,BODY_PART::MIDDLE FINGERS,middle fingers,3,BODY_PART::RING FINGERS,Ring fingers,2,1.0,exact_normalized
BODY_PART,BODY_PART::RIGHT INDEX  FINGER,Right index  finger,1,BODY_PART::RING FINGERS,Ring fingers,2,1.0,laterality_strip
BODY_PART,BODY_PART::LEFT FINGERS,left fingers,1,BODY_PART::RING FINGERS,Ring fingers,2,1.0,laterality_strip
BODY_PART,BODY_PART::INDEX FINGER KNUCKLE,index finger knuckle,1,BODY_PART::RING FINGER KNUCKLE,ring finger knuckle,1,1.0,exact_normalized
BODY_PART,BODY_PART::LEFT MIDDLE FINGER TIP,left middle finger tip,1,BODY_PART::RING FINGER TIPS,ring finger tips,1,1.0,laterality_strip
BODY_PART,BODY_PART::FLAN,flan,1,BODY_PART::RIGHT FLAN,right flan,1,1.0,laterality_strip
BODY_PART,BODY_PART::LEFT FOOT,left foot,157,BODY_PART::FOOT,foot,145,1.0,laterality_strip
BODY_PART,BODY_PART::RIGHT FOOT,right foot,142,BODY_PART::FOOT,foot,145,1.0,laterality_strip
BODY_PART,BODY_PART::FOOTSTEP,footstep,2,BODY_PART::RIGHT FOOTSTEP,right footstep,1,1.0,laterality_strip
BODY_PART,BODY_PART::LEFT FOOT_X000D_,left foot_x000D_,1,BODY_PART::FOOT_X000D_,foot_x000D_,1,1.0,laterality_strip
BODY_PART,BODY_PART::LEFT FOREARM,left forearm,40,BODY_PART::FOREARM,forearm,45,1.0,laterality_strip
BODY_PART,BODY_PART::LEFT FOREARM,left forearm,40,BODY_PART::FOREARMS,forearms,7,1.0,laterality_strip
BODY_PART,BODY_PART::RIGHT FOREARM,right forearm,33,BODY_PART::FOREARM,forearm,45,1.0,laterality_strip
BODY_PART,BODY_PART::RIGHT FOREARM,right forearm,33,BODY_PART::FOREARMS,forearms,7,1.0,laterality_strip
BODY_PART,BODY_PART::FOREHEAD,forehead,82,BODY_PART::LEFT FOREHEAD,left forehead,5,1.0,laterality_strip
BODY_PART,BODY_PART::FOREHEAD,forehead,82,BODY_PART::RIGHT FOREHEAD,right forehead,1,1.0,laterality_strip
BODY_PART,BODY_PART::FORK,fork,7,BODY_PART::FORKS,forks,16,1.0,exact_normalized
BODY_PART,BODY_PART::FORK,fork,7,BODY_PART::RIGHT FORK,right fork,2,1.0,laterality_strip
BODY_PART,BODY_PART::FORK,fork,7,BODY_PART::LEFT FORK,left fork,2,1.0,laterality_strip
BODY_PART,BODY_PART::FOREARM,forearm,45,BODY_PART::FOREARMS,forearms,7,1.0,exact_normalized
BODY_PART,BODY_PART::FORKS,forks,16,BODY_PART::RIGHT FORK,right fork,2,1.0,laterality_strip
BODY_PART,BODY_PART::FORKS,forks,16,BODY_PART::LEFT FORK,left fork,2,1.0,laterality_strip
BODY_PART,BODY_PART::FOREFINGER,forefinger,3,BODY_PART::LEFT FOREFINGER,left forefinger,2,1.0,laterality_strip
BODY_PART,BODY_PART::FOREFINGER,forefinger,3,BODY_PART::RIGHT FOREFINGER,right forefinger,1,1.0,laterality_strip
BODY_PART,BODY_PART::RIGHT FRONT TOOTH,right front tooth,2,BODY_PART::FRONT TOOTH,front tooth,4,1.0,laterality_strip
BODY_PART,BODY_PART::FRONT RIGHT ARM,front right arm,2,BODY_PART::FRONT ARM,front arm,11,1.0,laterality_strip
BODY_PART,BODY_PART::FRONT ARM,front arm,11,BODY_PART::LEFT FRONT ARM,left front arm,1,1.0,laterality_strip
BODY_PART,BODY_PART::FRONT BUMPER,FRONT BUMPER,22,BODY_PART::RIGHT FRONT BUMPER,right front bumper,2,1.0,laterality_strip
BODY_PART,BODY_PART::FRONT BUMPER,FRONT BUMPER,22,BODY_PART::FRONT RIGHT BUMPER,front right bumper,1,1.0,laterality_strip
BODY_PART,BODY_PART::FRONT BUMPER,FRONT BUMPER,22,BODY_PART::FRONT LEFT BUMPER,front left bumper,1,1.0,laterality_strip
BODY_PART,BODY_PART::RIGHT FRONT,right front,5,BODY_PART::FRONT,front,6,1.0,laterality_strip
BODY_PART,BODY_PART::RIGHT FRONT,right front,5,BODY_PART::FRONT RIGHT,front right,2,1.0,exact_normalized
BODY_PART,BODY_PART::FRONT,front,6,BODY_PART::FRONT RIGHT,front right,2,1.0,laterality_strip
BODY_PART,BODY_PART::FRONT,front,6,BODY_PART::LEFT FRONT,left front,3,1.0,laterality_strip
BODY_PART,BODY_PART::FRONT WHEEL,front wheel,5,BODY_PART::FRONT RIGHT WHEEL,front right wheel,2,1.0,laterality_strip
BODY_PART,BODY_PART::FRONT WHEEL,front wheel,5,BODY_PART::FRONT WHEELS,front wheels,1,1.0,exact_normalized
BODY_PART,BODY_PART::FRONT WHEEL,front wheel,5,BODY_PART::LEFT FRONT WHEEL,left front wheel,1,1.0,laterality_strip
BODY_PART,BODY_PART::FRONT WHEEL,front wheel,5,BODY_PART::RIGHT FRONT WHEEL,right front wheel,1,1.0,laterality_strip
BODY_PART,BODY_PART::FRONT WHEEL,front wheel,5,BODY_PART::FRONT LEFT WHEEL,front left wheel,1,1.0,laterality_strip
BODY_PART,BODY_PART::FRONT RIGHT WHEEL,front right wheel,2,BODY_PART::FRONT WHEELS,front wheels,1,1.0,laterality_strip
BODY_PART,BODY_PART::FRONT RIGHT WHEEL,front right wheel,2,BODY_PART::RIGHT FRONT WHEEL,right front wheel,1,1.0,exact_normalized
BODY_PART,BODY_PART::FRONT FENDER,front fender,2,BODY_PART::RIGHT FRONT FENDER,right front fender,1,1.0,laterality_strip
BODY_PART,BODY_PART::FRONT FENDER,front fender,2,BODY_PART::LEFT FRONT FENDER,left front fender,1,1.0,laterality_strip
BODY_PART,BODY_PART::FRONT TIRE,front tire,2,BODY_PART::FRONT LEFT TIRE,front left tire,4,1.0,laterality_strip
BODY_PART,BODY_PART::FRONT TIRE,front tire,2,BODY_PART::RIGHT FRONT TIRE,right front tire,1,1.0,laterality_strip
BODY_PART,BODY_PART::FRONT TIRE,front tire,2,BODY_PART::LEFT FRONT TIRE,left front tire,1,1.0,laterality_strip
BODY_PART,BODY_PART::FRONT LEFT TYRE,front left tyre,1,BODY_PART::LEFT FRONT TYRE,Left Front Tyre,1,1.0,exact_normalized
BODY_PART,BODY_PART::FRONT QUARTER PANEL,front quarter panel,3,BODY_PART::FRONT RIGHT QUARTER PANEL,front right quarter panel,1,1.0,laterality_strip
BODY_PART,BODY_PART::FRONT LEFT TIRE,front left tire,4,BODY_PART::LEFT FRONT TIRE,left front tire,1,1.0,exact_normalized
BODY_PART,BODY_PART::RIGHT FRONT BUMPER,right front bumper,2,BODY_PART::FRONT RIGHT BUMPER,front right bumper,1,1.0,exact_normalized
BODY_PART,BODY_PART::FRONT WHEELS,front wheels,1,BODY_PART::LEFT FRONT WHEEL,left front wheel,1,1.0,laterality_strip
BODY_PART,BODY_PART::FRONT WHEELS,front wheels,1,BODY_PART::RIGHT FRONT WHEEL,right front wheel,1,1.0,laterality_strip
BODY_PART,BODY_PART::FRONT WHEELS,front wheels,1,BODY_PART::FRONT LEFT WHEEL,front left wheel,1,1.0,laterality_strip
BODY_PART,BODY_PART::LEFT FRONT WHEEL,left front wheel,1,BODY_PART::FRONT LEFT WHEEL,front left wheel,1,1.0,exact_normalized
BODY_PART,BODY_PART::FRONT LEFT CORNER,front left corner,1,BODY_PART::LEFT FRONT CORNER,left front corner,1,1.0,exact_normalized
BODY_PART,BODY_PART::GLUTEUS,gluteus,1,BODY_PART::RIGHT GLUTEUS,right gluteus,1,1.0,laterality_strip
BODY_PART,BODY_PART::GROIN,groin,3,BODY_PART::RIGHT GROIN,right groin,1,1.0,laterality_strip
BODY_PART,BODY_PART::GROIN AREA,groin area,3,BODY_PART::RIGHT GROIN AREA,right groin area,2,1.0,laterality_strip
BODY_PART,BODY_PART::HAMSTRING,hamstring,3,BODY_PART::RIGHT HAMSTRING,right hamstring,1,1.0,laterality_strip
BODY_PART,BODY_PART::RIGHT HAND,right hand,358,BODY_PART::HAND,hand,182,1.0,laterality_strip
BODY_PART,BODY_PART::RIGHT HAND,right hand,358,BODY_PART::HANDS,hands,31,1.0,laterality_strip
BODY_PART,BODY_PART::RIGHT HAND,right hand,358,BODY_PART::RIGHT  HAND,right  hand,2,1.0,exact_normalized
BODY_PART,BODY_PART::LEFT HAND,left hand,423,BODY_PART::LEFT  HAND,left  hand,1,1.0,exact_normalized
BODY_PART,BODY_PART::LEFT HAND,left hand,423,BODY_PART::HAND,hand,182,1.0,laterality_strip
BODY_PART,BODY_PART::LEFT HAND,left hand,423,BODY_PART::HANDS,hands,31,1.0,laterality_strip
BODY_PART,BODY_PART::LEFT  HAND,left  hand,1,BODY_PART::HAND,hand,182,1.0,laterality_strip
BODY_PART,BODY_PART::LEFT  HAND,left  hand,1,BODY_PART::HANDS,hands,31,1.0,laterality_strip
BODY_PART,BODY_PART::HAND,hand,182,BODY_PART::HANDS,hands,31,1.0,exact_normalized
BODY_PART,BODY_PART::HAND,hand,182,BODY_PART::RIGHT  HAND,right  hand,2,1.0,laterality_strip
BODY_PART,BODY_PART::LEFT HAND PALM,left hand palm,4,BODY_PART::HAND PALM,hand palm,1,1.0,laterality_strip
BODY_PART,BODY_PART::MIDDLE LEFT HAND FINGER,middle left hand finger,2,BODY_PART::LEFT HAND FINGER,left hand finger,10,1.0,exact_normalized
BODY_PART,BODY_PART::MIDDLE LEFT HAND FINGER,middle left hand finger,2,BODY_PART::LEFT HAND MIDDLE FINGER,left hand middle finger,2,1.0,exact_normalized
BODY_PART,BODY_PART::MIDDLE LEFT HAND FINGER,middle left hand finger,2,BODY_PART::LEFT HAND INDEX FINGER,left hand index finger,3,1.0,exact_normalized
BODY_PART,BODY_PART::MIDDLE LEFT HAND FINGER,middle left hand finger,2,BODY_PART::LEFT HAND RING FINGER,left hand ring finger,1,1.0,exact_normalized
BODY_PART,BODY_PART::LEFT HAND FINGER,left hand finger,10,BODY_PART::LEFT HAND MIDDLE FINGER,left hand middle finger,2,1.0,exact_normalized
BODY_PART,BODY_PART::LEFT HAND FINGER,left hand finger,10,BODY_PART::LEFT HAND INDEX FINGER,left hand index finger,3,1.0,exact_normalized
BODY_PART,BODY_PART::LEFT HAND FINGER,left hand finger,10,BODY_PART::LEFT HAND RING FINGER,left hand ring finger,1,1.0,exact_normalized
BODY_PART,BODY_PART::HANDS,hands,31,BODY_PART::RIGHT  HAND,right  hand,2,1.0,laterality_strip
BODY_PART,BODY_PART::HAND PALM,hand palm,1,BODY_PART::RIGHT HAND PALM,right hand palm,2,1.0,laterality_strip
BODY_PART,BODY_PART::LEFT HAND WRIST,left hand wrist,4,BODY_PART::HAND WRIST,hand wrist,1,1.0,laterality_strip
BODY_PART,BODY_PART::RIGHT HAND FINGER,right hand finger,8,BODY_PART::RIGHT HAND INDEX FINGER,right hand index finger,2,1.0,exact_normalized
BODY_PART,BODY_PART::RIGHT HAND FINGER,right hand finger,8,BODY_PART::RIGHT HAND RING FINGER,Right hand ring finger,4,1.0,exact_normalized
BODY_PART,BODY_PART::RIGHT HAND FINGER,right hand finger,8,BODY_PART::RIGHT HAND FINGERS,right hand fingers,2,1.0,exact_normalized
BODY_PART,BODY_PART::RIGHT HAND/ WRIST,right hand/ wrist,1,BODY_PART::HAND/ WRIST,hand/ wrist,1,1.0,laterality_strip
BODY_PART,BODY_PART::RIGHT HAND INDEX FINGER,right hand index finger,2,BODY_PART::RIGHT HAND RING FINGER,Right hand ring finger,4,1.0,exact_normalized
BODY_PART,BODY_PART::RIGHT HAND INDEX FINGER,right hand index finger,2,BODY_PART::RIGHT HAND FINGERS,right hand fingers,2,1.0,exact_normalized
BODY_PART,BODY_PART::RIGHT HAND RING FINGER,Right hand ring finger,4,BODY_PART::RIGHT HAND FINGERS,right hand fingers,2,1.0,exact_normalized
BODY_PART,BODY_PART::LEFT HAND MIDDLE FINGER,left hand middle finger,2,BODY_PART::LEFT HAND INDEX FINGER,left hand index finger,3,1.0,exact_normalized
BODY_PART,BODY_PART::LEFT HAND MIDDLE FINGER,left hand middle finger,2,BODY_PART::LEFT HAND RING FINGER,left hand ring finger,1,1.0,exact_normalized
BODY_PART,BODY_PART::HAND_X000D_,hand_x000D_,2,BODY_PART::LEFT HAND_X000D_,left hand_x000D_,2,1.0,laterality_strip
BODY_PART,BODY_PART::LEFT HAND INDEX FINGER,left hand index finger,3,BODY_PART::LEFT HAND RING FINGER,left hand ring finger,1,1.0,exact_normalized
BODY_PART,BODY_PART::HAND WRIST,hand wrist,1,BODY_PART::RIGHT HAND WRIST,right hand wrist,4,1.0,laterality_strip
BODY_PART,BODY_PART::HEAD,head,177,BODY_PART::LEFT HEAD,left head,1,1.0,laterality_strip
BODY_PART,BODY_PART::HEAD,head,177,BODY_PART::HEADS,heads,2,1.0,exact_normalized
BODY_PART,BODY_PART::LEFT HEAD,left head,1,BODY_PART::HEADS,heads,2,1.0,laterality_strip
BODY_PART,BODY_PART::HEADLIGHT,headlight,1,BODY_PART::LEFT HEADLIGHT,left headlight,1,1.0,laterality_strip
BODY_PART,BODY_PART::HEEL,heel,10,BODY_PART::LEFT HEEL,left heel,2,1.0,laterality_strip
BODY_PART,BODY_PART::HIP,hip,16,BODY_PART::LEFT HIP,left hip,3,1.0,laterality_strip
BODY_PART,BODY_PART::HIP,hip,16,BODY_PART::RIGHT HIPS,right hips,1,1.0,laterality_strip
BODY_PART,BODY_PART::HIP,hip,16,BODY_PART::RIGHT HIP,right hip,5,1.0,laterality_strip
BODY_PART,BODY_PART::HIP,hip,16,BODY_PART::HIPS,hips,2,1.0,exact_normalized
BODY_PART,BODY_PART::LEFT HIP,left hip,3,BODY_PART::HIPS,hips,2,1.0,laterality_strip
BODY_PART,BODY_PART::RIGHT HIPS,right hips,1,BODY_PART::RIGHT HIP,right hip,5,1.0,exact_normalized
BODY_PART,BODY_PART::RIGHT HIPS,right hips,1,BODY_PART::HIPS,hips,2,1.0,laterality_strip
BODY_PART,BODY_PART::RIGHT HIP,right hip,5,BODY_PART::HIPS,hips,2,1.0,laterality_strip
BODY_PART,BODY_PART::HIS HAND,His hand,3,BODY_PART::HIS RIGHT HAND,his right hand,2,1.0,laterality_strip
BODY_PART,BODY_PART::HIS LEG,his leg,5,BODY_PART::HIS RIGHT LEG,his right leg,1,1.0,laterality_strip
